ogc_fid,zoning,acres,obb_length_ft,obb_width_ft,fill_ratio,network,streets_across,lots,irregular_lots,lot_width_ft,lot_depth_ft,buildable_depth_ft,streets,courts,pct_row,pct_alleys,pct_lots,pct_residual,pct_hazard,hazard_coverage,du_ac,access_mode,error,generator_version
551940,R6,2.28,443,249,0.9,spine,1,7,0,80,75,35,1,2,22.1,14.3,43.3,7.9,0.0,ingested,3.07,end,,subdivision_v1.1
553022,RS7.5,2.39,325,320,0.999,spine,1,8,0,75,105,65,1,0,17.2,11.5,65,6.4,0.0,ingested,3.35,both,,subdivision_v1.1
553516,R6,9.14,736,619,0.874,ladder,2,33,1,65,95,55,3,4,20.8,9,60.7,2.3,0.0,ingested,3.61,both,,subdivision_v1.1
553785,R6,3.21,496,355,0.793,spine,1,9,1,65,95,55,1,2,15.1,9,53.6,10.1,0.0,ingested,2.81,both,,subdivision_v1.1
553958,R6,12.65,1034,886,0.602,grid,3,43,1,65,95,55,4,6,22.2,7.6,53.5,9,0.0,ingested,3.4,end,,subdivision_v1.1
554126,R6,42.35,2372,1284,0.606,grid,4,137,10,65,95,55,7,18,25.2,5.7,49,8.4,6.9,ingested,3.23,start,,subdivision_v1.1
554279,R6,79.91,3105,2333,0.481,grid,8,263,7,65,95,55,13,37,27.5,6,47.4,7.9,5.8,ingested,3.29,start,,subdivision_v1.1
554305,RS5,3.11,507,460,0.581,ladder,2,8,0,75,70,30,3,1,30.5,8,31.7,26,0.0,ingested,2.57,both,,subdivision_v1.1
554508,AR2A,40.45,2366,1400,0.532,grid,3,3,0,425,205,165,6,5,18.2,0,14.8,33.8,9.8,ingested,0.07,both,,subdivision_v1.1
554629,AR2A,51.79,3316,1021,0.666,ladder,2,6,2,400,220,180,7,7,14.7,0,23.8,30,3.6,ingested,0.12,end,,subdivision_v1.1
554959,R80,122.55,4029,2266,0.585,grid,6,0,0,500,160,120,12,34,22.9,0,0,24.6,2.1,ingested,0,both,,subdivision_v1.1
555039,AR2A,32.45,2148,982,0.67,ladder,2,1,0,410,215,175,5,5,17.6,0,6.2,44.7,2.3,ingested,0.03,both,,subdivision_v1.1
555063,AR2A,50.28,3089,1182,0.6,ladder,2,8,2,400,220,180,7,4,14.1,0,34.1,24.6,11.1,ingested,0.16,start,,subdivision_v1.1
555179,R15,11.65,864,661,0.889,ladder,2,15,0,125,120,80,3,4,20.3,6,45.2,16.7,0.0,ingested,1.29,end,,subdivision_v1.1
555436,RS5,4.81,677,330,0.937,spine,1,19,1,60,90,50,1,2,17.5,8.1,63.3,4.4,0.0,ingested,3.95,end,,subdivision_v1.1
555472,AR2A,48,2253,1464,0.634,grid,3,0,0,410,215,175,6,10,18.2,0,0,35.4,5.7,ingested,0,end,,subdivision_v1.1
555526,AR2A,47.91,2560,1194,0.683,ladder,2,5,2,400,220,180,6,8,13.8,0,22.6,25,2.1,ingested,0.1,both,,subdivision_v1.1
556274,AR2A,44.14,1957,1729,0.568,grid,4,0,0,475,185,145,7,0,21.9,0,0,77.2,1.3,ingested,0,end,,subdivision_v1.1
556920,R8,4.6,712,347,0.81,spine,1,12,1,75,110,70,2,2,20.9,9.7,56.4,3.7,0.0,ingested,2.61,side,,subdivision_v1.1
557016,R80,56.62,2972,1506,0.551,grid,3,5,0,365,220,180,7,8,17.1,0,16.1,40.7,0.0,ingested,0.09,both,,subdivision_v1.1
557211,R80,34.11,2070,896,0.801,ladder,2,5,0,415,195,155,5,6,16.6,0,27.3,17.2,7.8,ingested,0.15,both,,subdivision_v1.1
557234,R6,17.03,1082,957,0.717,grid,4,56,2,80,75,35,5,12,27.3,8.9,47.5,6,0.0,ingested,3.29,end,,subdivision_v1.1
557282,AR2A,26.48,1791,1127,0.571,grid,3,4,0,545,160,120,6,0,22.6,0,30.3,47.2,0.0,ingested,0.15,side,,subdivision_v1.1
557352,R80,20.12,2013,774,0.563,ladder,2,0,0,485,165,125,5,0,22.6,0,0,24.7,68.5,ingested,0,both,,subdivision_v1.1
557355,AR2A,42.75,1841,1656,0.611,grid,3,6,2,400,220,180,6,2,18,0,28.7,37.1,8.1,ingested,0.14,end,,subdivision_v1.1
557444,R15,3.5,606,359,0.701,spine,1,4,0,120,130,90,1,1,20.1,0.9,40.4,28.8,0.0,ingested,1.14,start,,subdivision_v1.1
557480,AR2A,24.34,1847,776,0.739,ladder,2,1,0,530,165,125,5,3,19.7,0,8.4,46.4,2.2,ingested,0.04,start,,subdivision_v1.1
557495,R6,6.57,749,421,0.907,spine,1,18,1,65,95,55,1,2,13.1,8.9,54.3,16.7,0.9,ingested,2.74,both,,subdivision_v1.1
557539,R40,9.55,889,584,0.801,spine,1,5,4,185,220,180,1,1,10.6,0,52.6,25.6,0.0,ingested,0.52,both,,subdivision_v1.1
557550,R40,15.66,1977,603,0.573,spine,1,5,0,185,220,180,1,3,9,0,35,35.3,0.0,ingested,0.32,end,,subdivision_v1.1
557554,AR2A,61.85,2398,1485,0.757,grid,3,3,0,400,220,180,6,10,17.4,0,9.6,36.8,5.0,ingested,0.05,both,,subdivision_v1.1
557641,R80,17.24,1734,711,0.609,ladder,2,0,0,535,150,110,4,1,21.7,0,0,65.8,2.5,ingested,0,both,,subdivision_v1.1
557752,R80,25.79,1665,1203,0.561,grid,3,5,0,475,170,130,5,3,18.1,0,36.1,23.5,0.0,ingested,0.19,end,,subdivision_v1.1
557843,AR2A,29.99,,,0.602,,,0,,,,,,,,,,,96.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
557889,R6,13.93,1109,582,0.94,ladder,2,46,1,65,95,55,3,7,20.8,8.5,50.9,3.8,10.1,ingested,3.3,both,,subdivision_v1.1
557990,R80,25.04,2089,919,0.568,ladder,2,1,0,400,200,160,5,0,18.1,0,7.1,38.7,45.2,ingested,0.04,both,,subdivision_v1.1
558001,RS7.5,8.05,802,540,0.81,ladder,2,22,0,85,90,50,3,3,25,7.3,49.1,11.9,0.0,ingested,2.73,end,,subdivision_v1.1
558050,R6,194.47,5373,3485,0.452,grid,13,443,1,65,95,55,21,62,27.5,4.2,32.2,5.5,35.8,ingested,2.28,end,,subdivision_v1.1
558129,AR2A,36.83,1815,1229,0.72,grid,3,0,0,500,175,135,6,2,19.6,0,0,67.5,2.1,ingested,0,end,,subdivision_v1.1
558163,RS7.5,4.64,691,370,0.791,spine,1,10,5,75,105,65,1,1,18.8,4.7,48.4,23.2,0.0,ingested,2.16,both,,subdivision_v1.1
558223,AR2A,25.09,2160,594,0.851,spine,1,0,0,400,220,180,1,2,11,0,0,33.1,41.3,ingested,0,end,,subdivision_v1.1
558549,R15,3.43,588,475,0.536,spine,1,4,2,100,150,110,1,0,14.4,2.9,46.9,35.8,0.0,ingested,1.16,both,,subdivision_v1.1
558704,R6,2.14,771,240,0.504,spine,1,2,0,90,70,30,1,1,39.1,0.6,13.4,40.3,0.0,ingested,0.93,end,,subdivision_v1.1
558909,R8,2.98,566,453,0.507,ladder,2,2,0,115,70,30,3,0,26.3,3.3,12.4,51.5,8.1,ingested,0.67,start,,subdivision_v1.1
559109,RS40,20.61,4336,249,0.83,single_loaded,1,6,0,215,190,150,1,2,19.3,0,27.7,11.5,40.9,ingested,0.29,start,,subdivision_v1.1
559517,AR2A,20.38,1455,1081,0.565,ladder,2,2,1,400,220,180,5,2,20.2,0,21.9,31.9,7.6,ingested,0.1,side,,subdivision_v1.1
559883,R15,4.34,905,388,0.538,spine,1,6,0,105,145,105,1,1,14.6,6.9,48.2,22,0.0,ingested,1.38,start,,subdivision_v1.1
560192,AR2A,26.62,1627,1173,0.608,grid,3,0,0,530,165,125,5,0,21.2,0,0,74.2,4.7,ingested,0,end,,subdivision_v1.1
560218,AR2A,40.25,2762,815,0.779,ladder,2,1,0,500,175,135,6,6,18,0,4.9,47.6,0.0,ingested,0.02,both,,subdivision_v1.1
560519,R6,11.57,732,691,0.997,grid,3,38,0,90,70,30,4,2,27.4,9.9,50.7,9,0.0,ingested,3.28,both,,subdivision_v1.1
561300,AR2A,21.39,2346,1092,0.364,grid,3,0,0,585,150,110,6,0,22.3,0,0,77.7,0.0,ingested,0,end,,subdivision_v1.1
561342,R15,4.75,934,464,0.477,spine,1,3,2,100,150,110,1,0,12.7,0.5,24.4,62.5,0.0,ingested,0.63,start,,subdivision_v1.1
561347,R15,4.95,1158,484,0.384,spine,1,1,1,100,150,110,1,0,19.2,0.2,8.1,72.5,0.0,ingested,0.2,both,,subdivision_v1.1
561594,RS40,24.37,4416,526,0.457,spine,1,5,2,185,220,180,1,1,14.8,0,19.7,25.5,43.9,ingested,0.21,start,,subdivision_v1.1
561596,AR2A,81.89,3865,1399,0.659,grid,3,3,0,425,205,165,9,1,19.3,0,7.3,19,63.8,ingested,0.04,both,,subdivision_v1.1
561625,R80,20.14,,,0.472,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
561663,AR2A,29.42,2714,1174,0.402,grid,3,0,0,530,165,125,7,0,21.5,0,0,76.4,2.9,ingested,0,both,,subdivision_v1.1
561752,AR2A,40.92,2301,1084,0.714,ladder,2,2,1,400,220,180,5,3,14.6,0,11,13.2,53.4,ingested,0.05,start,,subdivision_v1.1
561832,AR2A,84.28,3726,1997,0.493,grid,4,11,0,400,220,180,10,7,19.1,0,26.3,36.8,1.6,ingested,0.13,start,,subdivision_v1.1
562032,R8,11.24,745,726,0.906,grid,3,26,0,100,80,40,4,6,27.4,7.3,42.5,13,0.0,ingested,2.31,both,,subdivision_v1.1
562240,R10,6.04,1425,330,0.559,spine,1,5,1,90,115,75,1,1,22.9,0.5,19.5,46,7.3,ingested,0.83,both,,subdivision_v1.1
562247,AR2A,51.94,2237,1177,0.859,grid,3,1,1,530,165,125,6,1,20.3,0,3.9,47.2,31.9,ingested,0.02,start,,subdivision_v1.1
562322,R80,90.37,3995,1572,0.627,grid,3,7,2,365,220,180,9,13,18,0,14.4,41.3,0.0,ingested,0.08,both,,subdivision_v1.1
562355,RS40,25.12,4513,797,0.304,ladder,2,3,0,240,170,130,9,4,19.1,0,11.2,31.8,29.6,ingested,0.12,start,,subdivision_v1.1
562404,AR2A,71.79,3460,1900,0.476,grid,4,0,0,425,205,165,9,13,19.6,0,0,43.2,1.3,ingested,0,both,,subdivision_v1.1
562502,AR2A,37.38,2272,1062,0.675,ladder,2,4,2,400,220,180,5,3,15.3,0,22,44.7,3.0,ingested,0.11,start,,subdivision_v1.1
562594,AR2A,39.98,1796,1761,0.551,grid,3,5,0,400,220,180,5,2,16.4,0,26.1,42.4,5.6,ingested,0.13,start,,subdivision_v1.1
562723,R8,2.79,1121,164,0.661,single_loaded,1,1,0,80,105,65,1,0,24.8,0,6.8,67.2,3.5,ingested,0.36,both,,subdivision_v1.1
562805,R80,21.97,1715,1035,0.539,ladder,2,3,0,365,220,180,4,1,13.9,0,26.8,45.9,5.7,ingested,0.14,both,,subdivision_v1.1
563047,R80,94.86,3591,1892,0.608,grid,4,5,0,395,205,165,9,20,18.6,0,10,31.9,0.0,ingested,0.05,both,,subdivision_v1.1
563205,R10,9.35,886,679,0.677,ladder,2,10,1,85,120,80,3,1,18.6,2.9,24.8,37.2,15.0,ingested,1.07,end,,subdivision_v1.1
565355,R15,9.6,953,555,0.791,ladder,2,8,0,160,95,55,3,3,26.7,4,29,27.1,3.0,ingested,0.83,both,,subdivision_v1.1
565615,AR2A,32.27,1834,1688,0.454,grid,3,3,2,400,220,180,6,1,15.7,0,19.2,58.9,0.0,ingested,0.09,start,,subdivision_v1.1
566827,AR2A,50.64,2097,1404,0.749,grid,3,3,0,425,205,165,6,8,18.5,0,11.8,34.5,3.9,ingested,0.06,both,,subdivision_v1.1
566991,R15,6.33,788,519,0.673,spine,1,7,2,100,150,110,1,2,14.3,4.5,46.5,20.1,1.1,ingested,1.11,both,,subdivision_v1.1
567242,R6,12.56,1132,783,0.617,grid,3,40,2,75,85,45,4,8,27.4,8,47.9,6.9,0.0,ingested,3.19,end,,subdivision_v1.1
567416,R6,2.08,1007,224,0.402,spine,1,0,0,75,80,40,1,0,40.1,0,0,8.1,84.5,ingested,0,end,,subdivision_v1.1
569029,RS10,2.31,437,423,0.546,spine,1,0,0,85,120,80,1,0,13,0,0,17.9,82.0,ingested,0,both,,subdivision_v1.1
569610,RS10,10.38,1021,838,0.529,grid,3,15,1,110,95,55,5,4,30.4,4.9,34.6,20.5,0.0,ingested,1.45,side,,subdivision_v1.1
569720,RS10,2.1,587,160,0.975,single_loaded,1,4,0,100,100,60,1,1,34.6,0,45.7,8.3,0.0,ingested,1.9,start,,subdivision_v1.1
570009,RS10,2.12,482,292,0.658,spine,1,3,0,110,95,55,1,1,27.7,1.6,34.5,25.3,0.0,ingested,1.41,end,,subdivision_v1.1
570172,RS10,2.91,,,0.747,,,0,,,,,,,,,,,96.5,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
570686,R10,18.95,1088,879,0.863,grid,3,33,0,100,105,65,5,9,26.3,6.2,42.3,13.7,0.0,ingested,1.74,side,,subdivision_v1.1
570982,RS10,6.16,733,500,0.733,ladder,2,6,0,125,80,40,3,1,28.1,4.9,22.9,14.8,36.0,ingested,0.97,end,,subdivision_v1.1
571054,RS10,3.2,833,248,0.675,spine,1,2,0,135,75,35,1,1,29.1,1.7,14.7,47.2,0.0,ingested,0.63,end,,subdivision_v1.1
571093,RS10,2.31,690,238,0.613,spine,1,1,0,145,70,30,1,0,26.4,2.8,9.9,7.5,73.2,ingested,0.43,end,,subdivision_v1.1
571337,RS10,2.68,550,273,0.778,spine,1,1,0,120,85,45,1,0,22.4,1.9,9.1,3.5,80.2,ingested,0.37,both,,subdivision_v1.1
571438,RS10,3.98,648,428,0.624,spine,1,7,3,85,120,80,1,1,15.3,6.2,52.2,18.5,0.0,ingested,1.76,start,,subdivision_v1.1
571741,R6-A,5.75,540,495,0.938,ladder,2,19,0,75,80,40,3,3,27.6,8.3,46,10.8,0.0,ingested,3.3,both,,subdivision_v1.1
572346,RS10,3.28,610,328,0.715,spine,1,3,0,90,115,75,1,0,22,2.6,21.7,20.9,44.4,ingested,0.91,both,,subdivision_v1.1
572446,RS10,2.15,,,0.969,,,0,,,,,,,,,,,,,,,parcel_too_narrow_for_a_street_and_a_lot,subdivision_v1.1
572729,RS10,10.17,1134,719,0.544,ladder,2,2,0,85,120,80,3,0,18.8,0.6,4.4,30.5,54.5,ingested,0.2,end,,subdivision_v1.1
572776,RS10,2.07,,,0.968,,,0,,,,,,,,,,,,,,,parcel_too_narrow_for_a_street_and_a_lot,subdivision_v1.1
573051,RS7.5,11.55,845,677,0.879,ladder,2,32,5,75,105,65,3,4,20.8,4.8,56.4,10.6,0.0,ingested,2.77,start,,subdivision_v1.1
573052,RS10,4.81,,,0.677,,,0,,,,,,,,,,,93.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
573056,R10,3.4,637,371,0.628,spine,1,7,2,85,120,80,1,1,14.9,7.8,53.9,15.6,0.0,ingested,2.06,start,,subdivision_v1.1
573064,RS10,3.98,674,396,0.65,spine,1,7,0,85,120,80,1,2,14.2,7.6,51.4,12.1,0.0,ingested,1.76,both,,subdivision_v1.1
573259,AR2A,46.81,2127,1002,0.957,ladder,2,8,0,400,220,180,5,10,14.7,0,34.7,7.6,0.0,ingested,0.17,end,,subdivision_v1.1
573361,RS10,9.82,981,740,0.589,ladder,2,14,1,85,120,80,3,3,18.8,4.9,39,18,13.6,ingested,1.43,both,,subdivision_v1.1
573711,R8,4.88,490,489,0.886,ladder,2,7,0,110,75,35,3,4,27.1,8.2,29.1,19,0.0,ingested,1.44,end,,subdivision_v1.1
574125,R20,20.33,1994,542,0.82,spine,1,18,3,115,175,135,1,5,11.7,4.6,49.3,17,3.4,ingested,0.89,end,,subdivision_v1.1
574235,R10,3.91,899,211,0.896,spine,1,2,0,135,75,35,1,0,29.7,0,12.2,17.7,56.8,ingested,0.51,start,,subdivision_v1.1
574515,R20,5.19,641,509,0.692,spine,1,4,0,115,175,135,1,1,13.7,3.1,41.6,31.1,0.0,ingested,0.77,both,,subdivision_v1.1
574805,R8,12.61,1479,742,0.501,grid,3,19,0,100,80,40,5,5,26.6,7,28.5,30.4,0.0,ingested,1.51,end,,subdivision_v1.1
575395,R6,11.74,861,833,0.713,grid,3,46,0,65,95,55,4,5,24.2,8.2,57.2,4.3,0.0,ingested,3.92,start,,subdivision_v1.1
575557,R20,6.07,583,530,0.855,spine,1,4,0,115,175,135,2,2,14.2,5,36.9,25.1,0.0,ingested,0.66,side,,subdivision_v1.1
575606,R10,14.08,1259,893,0.545,grid,3,24,2,100,105,65,5,6,25.3,5.2,41.9,17.4,0.0,ingested,1.7,start,,subdivision_v1.1
576064,RS10,2.24,557,262,0.67,spine,1,1,0,125,80,40,1,0,24.8,2.6,10.5,4.3,75.9,ingested,0.45,both,,subdivision_v1.1
576259,RS10,5.4,879,777,0.344,ladder,2,0,0,85,120,80,3,0,18.7,0,0,18.2,77.9,ingested,0,end,,subdivision_v1.1
576487,R20,4.93,550,426,0.916,spine,1,4,0,125,165,125,1,2,13.1,6.5,38.3,16.9,6.6,ingested,0.81,both,,subdivision_v1.1
576681,R10,9.4,878,567,0.822,ladder,2,14,1,110,95,55,4,3,25.8,5.2,36.8,24.3,0.0,ingested,1.49,side,,subdivision_v1.1
577004,R15,19.99,1438,985,0.615,grid,3,25,1,125,120,80,5,3,21.4,5.6,43.7,17.8,7.3,ingested,1.25,end,,subdivision_v1.1
577055,R10,5.33,634,502,0.73,ladder,2,10,0,125,80,40,3,1,30.1,6.8,43.8,14.9,0.0,ingested,1.88,end,,subdivision_v1.1
577081,R8,2.02,,,0.887,,,0,,,,,,,,,,,99.2,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
577257,R20,4.87,491,472,0.914,spine,1,5,0,115,175,135,1,2,12.5,4.8,50.4,12.7,0.0,ingested,1.03,end,,subdivision_v1.1
577358,R6,4.04,465,426,0.888,spine,1,10,1,65,95,55,2,2,18.8,6.8,49.1,15.2,0.0,ingested,2.47,side,,subdivision_v1.1
577545,R20,9.2,1037,667,0.579,ladder,2,7,0,170,120,80,3,2,21.4,5.7,36.3,26.8,0.0,ingested,0.76,both,,subdivision_v1.1
577909,R6,6.73,770,552,0.69,ladder,2,23,0,65,95,55,3,3,26.1,7.4,48.6,11.6,0.0,ingested,3.42,start,,subdivision_v1.1
578168,R8,2.12,735,136,0.923,single_loaded,1,1,0,100,80,40,1,0,39.7,0,8.8,1.7,81.8,ingested,0.47,start,,subdivision_v1.1
578172,R10,5.63,1148,370,0.577,spine,1,11,0,85,120,80,1,2,13.2,6.4,52.2,18.6,0.0,ingested,1.96,start,,subdivision_v1.1
578445,RS10,2.67,469,361,0.688,spine,1,1,1,85,120,80,1,1,18.5,0.1,9.1,63.5,0.0,ingested,0.37,both,,subdivision_v1.1
578707,R8,5,1011,484,0.445,ladder,2,6,1,110,75,35,3,1,28.9,3,23.4,40.7,0.0,ingested,1.2,end,,subdivision_v1.1
578741,R20,5.51,1861,506,0.255,spine,1,4,3,115,175,135,1,1,8.8,1.3,35.5,44.6,0.0,ingested,0.73,end,,subdivision_v1.1
579327,RS10,7.61,770,681,0.633,ladder,2,8,0,85,120,80,3,1,17.8,2.5,25.3,41.1,13.1,ingested,1.05,start,,subdivision_v1.1
579395,RS10,3.62,1093,154,0.935,single_loaded,1,7,2,110,95,55,1,2,34.4,0,46.8,5.4,0.0,ingested,1.93,end,,subdivision_v1.1
580345,R10,3.68,1125,148,0.964,single_loaded,1,7,0,115,90,50,1,1,35.4,0,46.1,6.8,7.6,ingested,1.9,start,,subdivision_v1.1
580380,R10,3.95,889,231,0.837,spine,1,2,0,120,85,45,1,0,29.5,0,11.8,21.5,53.4,ingested,0.51,start,,subdivision_v1.1
580451,RS10,2.27,537,189,0.977,single_loaded,1,5,0,85,120,80,1,1,28.7,0,57.1,2.7,0.0,ingested,2.2,start,,subdivision_v1.1
580570,R20,5.11,1396,510,0.313,spine,1,4,0,115,175,135,1,0,8.8,3.4,42.7,45.1,0.0,ingested,0.78,start,,subdivision_v1.1
580688,R20,5.06,1073,448,0.458,spine,1,4,0,115,175,135,1,2,11.3,5.9,36.6,28.3,0.0,ingested,0.79,start,,subdivision_v1.1
580830,R15,3.79,1100,375,0.4,spine,1,3,0,115,135,95,1,1,14.4,5.6,28.6,41.7,0.0,ingested,0.79,both,,subdivision_v1.1
580867,R10,3.61,1102,149,0.956,single_loaded,1,6,0,115,90,50,1,1,34.6,0,40.9,12.5,8.2,ingested,1.66,start,,subdivision_v1.1
580955,RS10,4.98,704,517,0.597,ladder,2,7,0,120,85,45,3,1,26.1,5.8,33.2,30,0.0,ingested,1.41,start,,subdivision_v1.1
581154,RS7.5,2.4,406,261,0.985,spine,1,6,0,95,80,40,1,2,21.2,13.8,45.3,4.6,0.0,ingested,2.5,start,,subdivision_v1.1
581279,RS7.5,11.72,871,781,0.75,grid,3,30,2,90,85,45,4,4,28.3,6.1,45.8,13.8,0.0,ingested,2.56,end,,subdivision_v1.1
581589,R10,3.75,1147,149,0.954,single_loaded,1,7,0,115,90,50,1,1,34.5,0,46.3,8.5,6.2,ingested,1.87,start,,subdivision_v1.1
582201,RS15,4.32,453,443,0.937,spine,1,4,0,100,150,110,2,2,18.1,5.7,36.6,21.1,0.0,ingested,0.93,side,,subdivision_v1.1
583142,RS10,2.1,385,251,0.948,spine,1,4,0,135,75,35,1,0,22.1,11.1,45.4,21.3,0.0,ingested,1.91,start,,subdivision_v1.1
583397,R20,10.37,1958,623,0.371,ladder,2,5,0,185,110,70,5,3,33.8,4.3,23,25.1,0.0,ingested,0.48,end,,subdivision_v1.1
583497,R10,35.5,2276,1331,0.51,grid,4,65,6,85,120,80,7,13,23.5,4.5,43.5,14.2,6.7,ingested,1.83,both,,subdivision_v1.1
583875,R8,18.29,1140,878,0.796,grid,3,51,0,80,105,65,4,10,22.7,7.1,53.9,5.8,0.0,ingested,2.79,end,,subdivision_v1.1
585837,RS7.5,2.06,,,0.922,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
586845,RS10,3.81,1094,158,0.959,single_loaded,1,8,0,100,100,60,1,2,32.9,0,49.4,5.3,0.0,ingested,2.1,end,,subdivision_v1.1
587635,R10,37.98,1902,1215,0.716,grid,4,77,1,95,110,70,7,13,25.2,5.4,49.2,10,2.8,ingested,2.03,both,,subdivision_v1.1
588107,R8,3.58,447,376,0.93,spine,1,8,1,75,110,70,1,2,15.6,6,53.1,12.1,0.0,ingested,2.23,start,,subdivision_v1.1
588913,RS10,5.29,506,464,0.981,ladder,2,2,0,145,70,30,3,4,27.7,5.9,9.6,27.1,14.5,ingested,0.38,end,,subdivision_v1.1
589067,RS10,5.57,607,579,0.691,ladder,2,11,0,100,100,60,3,1,25.9,4.5,44.9,20.5,0.0,ingested,1.97,both,,subdivision_v1.1
589143,R10,28.62,1486,1102,0.761,grid,3,62,4,85,120,80,5,9,20.6,5.8,55.1,10.6,0.0,ingested,2.17,both,,subdivision_v1.1
589305,RS10,8.35,1099,362,0.914,spine,1,18,1,85,120,80,1,4,16.8,5,55.6,10.3,0.0,ingested,2.16,start,,subdivision_v1.1
589322,R10,10.15,1517,579,0.503,ladder,2,17,0,100,100,60,4,2,23.8,7.5,39.4,14.6,14.9,ingested,1.68,both,,subdivision_v1.1
589964,R10,4.28,625,381,0.783,spine,1,8,2,85,120,80,1,1,17.7,4.8,50.3,17.4,3.4,ingested,1.87,both,,subdivision_v1.1
590368,RS15,8.88,926,587,0.711,ladder,2,10,0,150,100,60,3,3,22.4,6.2,39.6,19.8,0.0,ingested,1.13,both,,subdivision_v1.1
590577,R20,4.94,1061,450,0.451,spine,1,4,0,115,175,135,1,2,10.5,5.9,37.6,27,0.0,ingested,0.81,both,,subdivision_v1.1
590708,R10,7.88,723,521,0.911,ladder,2,16,0,120,85,45,3,2,24.7,7.5,49,12.6,0.0,ingested,2.03,end,,subdivision_v1.1
590819,R6,2.57,530,257,0.821,spine,1,8,0,75,80,40,1,2,23.3,8.1,43.2,14.5,0.0,ingested,3.12,both,,subdivision_v1.1
590891,RS10,11.86,1113,607,0.765,ladder,2,21,3,100,105,65,3,5,23.9,4.3,42.9,18.6,0.0,ingested,1.77,both,,subdivision_v1.1
590949,R6,13.3,1347,847,0.508,grid,3,43,2,65,95,55,5,1,27.6,5.4,46.7,19.1,0.0,ingested,3.23,start,,subdivision_v1.1
591031,R20,6.84,722,548,0.753,spine,1,6,2,115,175,135,1,1,11.9,4.3,47.8,27.7,0.0,ingested,0.88,start,,subdivision_v1.1
591252,R8,2.11,479,320,0.601,spine,1,4,0,75,110,70,1,1,21.8,8.1,36.6,24.4,0.0,ingested,1.89,end,,subdivision_v1.1
591625,R10,11.21,909,839,0.64,grid,3,21,2,110,95,55,5,1,30.6,4.7,45.8,16.7,0.0,ingested,1.87,side,,subdivision_v1.1
591919,R8,2.03,577,214,0.715,spine,1,1,0,110,75,35,1,0,30.9,0,9.9,19.1,55.7,ingested,0.49,start,,subdivision_v1.1
592108,R10,2.31,544,299,0.619,spine,1,3,0,100,100,60,1,1,22.5,2.4,29.8,35.3,0.0,ingested,1.3,start,,subdivision_v1.1
593157,R8,19.86,1418,1327,0.46,grid,4,45,2,75,110,70,6,4,23.1,6,44.1,22.6,0.0,ingested,2.27,end,,subdivision_v1.1
593412,RS7.5,6.5,1019,367,0.758,spine,1,6,3,75,105,65,1,1,19.9,0.4,20.4,11.4,55.5,ingested,0.92,end,,subdivision_v1.1
593439,R20,20.7,1552,951,0.61,ladder,2,18,2,115,175,135,4,4,17.4,2.7,43.4,22.3,5.7,ingested,0.87,both,,subdivision_v1.1
594112,R10,2.22,367,339,0.78,spine,1,5,0,85,120,80,1,0,20.1,6.3,53.4,20.1,0.0,ingested,2.25,end,,subdivision_v1.1
594175,RS10,2.32,391,380,0.68,spine,1,4,1,85,120,80,1,0,14.8,5,46.2,25.2,8.8,ingested,1.72,both,,subdivision_v1.1
594325,RS7.5,33.11,1447,1401,0.712,grid,5,97,0,75,100,60,7,7,25.6,6.8,50.7,13.3,0.0,ingested,2.93,end,,subdivision_v1.1
594376,R15,19.98,1377,1285,0.492,grid,4,12,0,125,120,80,6,6,26.3,3,20.6,19.9,27.5,ingested,0.6,end,,subdivision_v1.1
596991,R8,5.64,901,284,0.959,spine,1,16,0,90,90,50,1,2,19.7,11.5,55.2,6.7,0.0,ingested,2.84,both,,subdivision_v1.1
597232,R8,6.8,904,475,0.691,ladder,2,15,0,110,75,35,3,2,27.8,6.6,41.8,18.1,0.0,ingested,2.2,both,,subdivision_v1.1
597280,R8,3.2,759,187,0.98,single_loaded,1,9,0,75,110,70,1,1,28.2,0,63.9,0.8,0.0,ingested,2.82,start,,subdivision_v1.1
597940,R8,3.47,466,334,0.972,spine,1,10,0,75,110,70,1,2,16.9,10.3,59.2,1.8,0.0,ingested,2.88,both,,subdivision_v1.1
599842,R10,2.27,575,202,0.851,spine,1,2,0,145,70,30,1,1,25.8,0,21,43.2,0.0,ingested,0.88,both,,subdivision_v1.1
599850,R15,3.27,860,321,0.516,spine,1,0,0,140,110,70,1,0,25.9,0,0,74.1,0.0,ingested,0,start,,subdivision_v1.1
599916,R15,5.34,698,441,0.756,spine,1,4,1,100,150,110,1,0,14.7,1.6,29.4,24.8,37.6,ingested,0.75,both,,subdivision_v1.1
599978,RS10,3.58,549,318,0.892,spine,1,7,0,95,110,70,1,2,16.7,9.4,47.4,12.9,0.0,ingested,1.96,both,,subdivision_v1.1
599994,RS10,2.67,586,217,0.916,spine,1,3,0,125,80,40,1,1,27.6,0,26.1,37.6,0.0,ingested,1.12,start,,subdivision_v1.1
